State,Year,Candidate,Total Votes,GDP,Personal Income,Total Employment,Average Sentiment Score
Michigan,2016,Democrat,371,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,270,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,3078,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,1736,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,6363,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,5937,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,1650,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,853,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,5952,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,6646,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,1246,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,1010,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,5810,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,5230,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,1683,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,1657,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,1730,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,1044,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,1318,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,1010,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,1789,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,1230,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,1239,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,1090,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,4524,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,3409,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,631,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,494,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,1705,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,1409,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,1075,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,908,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,7007,494752,441557,5575793,0.3640820575295926
Michigan,2016,Democrat,5560,494752,441557,5575793,0.3640820575295926
